id,name,amazon_categ_id:id,sequence,max_occurs,min_occurs,uom_type_id:id
OutputConnectorQuantityamazon_ce,OutputConnectorQuantity,amazon_ept_v10.amazon_ce_ept,7366,,,
OutputConnectorTypeamazon_ce,OutputConnectorType,amazon_ept_v10.amazon_ce_ept,7367,5,,
OutputWattageamazon_ce,OutputWattage,amazon_ept_v10.amazon_ce_ept,7368,,,
PackageTypeNameamazon_ce,PackageTypeName,amazon_ept_v10.amazon_ce_ept,7369,,,
PCConnectionAvailableamazon_ce,PCConnectionAvailable,amazon_ept_v10.amazon_ce_ept,7370,,,
PhoneBaseDepthamazon_ce,PhoneBaseDepth,amazon_ept_v10.amazon_ce_ept,7371,,,amazon_ept_v10.LengthUnitOfMeasure
PhoneBaseHeightamazon_ce,PhoneBaseHeight,amazon_ept_v10.amazon_ce_ept,7372,,,amazon_ept_v10.LengthUnitOfMeasure
PhoneBaseWeightamazon_ce,PhoneBaseWeight,amazon_ept_v10.amazon_ce_ept,7373,,,amazon_ept_v10.WeightUnitOfMeasure
PhoneBaseWidthamazon_ce,PhoneBaseWidth,amazon_ept_v10.amazon_ce_ept,7374,,,amazon_ept_v10.LengthUnitOfMeasure
PortedBoxVolumeamazon_ce,PortedBoxVolume,amazon_ept_v10.amazon_ce_ept,7375,,,amazon_ept_v10.VolumeUnitOfMeasure
PowerAmplifierClassamazon_ce,PowerAmplifierClass,amazon_ept_v10.amazon_ce_ept,7377,,,
PowerDeviceamazon_ce,PowerDevice,amazon_ept_v10.amazon_ce_ept,7378,,,
PowerGainamazon_ce,PowerGain,amazon_ept_v10.amazon_ce_ept,7379,,,amazon_ept_v10.VoltageUnitOfMeasure
PowerLoadRatingamazon_ce,PowerLoadRating,amazon_ept_v10.amazon_ce_ept,7380,,,
PreampOutputChannelsamazon_ce,PreampOutputChannels,amazon_ept_v10.amazon_ce_ept,7381,,,
PresetChannelQuantityamazon_ce,PresetChannelQuantity,amazon_ept_v10.amazon_ce_ept,7382,,,
PrinterInterfaceamazon_ce,PrinterInterface,amazon_ept_v10.amazon_ce_ept,7383,,,
PrinterOutputamazon_ce,PrinterOutput,amazon_ept_v10.amazon_ce_ept,7384,,,
PrinterResolutionBWHorizontalMaxamazon_ce,PrinterResolutionBWHorizontalMax,amazon_ept_v10.amazon_ce_ept,7385,,,amazon_ept_v10.PixelUnitOfMeasure
PrinterResolutionBWVerticalMaxamazon_ce,PrinterResolutionBWVerticalMax,amazon_ept_v10.amazon_ce_ept,7386,,,amazon_ept_v10.PixelUnitOfMeasure
PrinterResolutionColorHorizontalMaxamazon_ce,PrinterResolutionColorHorizontalMax,amazon_ept_v10.amazon_ce_ept,7387,,,amazon_ept_v10.PixelUnitOfMeasure
PrinterResolutionColorVerticalMaxamazon_ce,PrinterResolutionColorVerticalMax,amazon_ept_v10.amazon_ce_ept,7388,,,amazon_ept_v10.PixelUnitOfMeasure
PrinterTechnologyamazon_ce,PrinterTechnology,amazon_ept_v10.amazon_ce_ept,7389,,,
ProcessorMaximumamazon_ce,ProcessorMaximum,amazon_ept_v10.amazon_ce_ept,7390,,,
ProcessorModelNumberamazon_ce,ProcessorModelNumber,amazon_ept_v10.amazon_ce_ept,7391,,,
ProcessorUpgradeamazon_ce,ProcessorUpgrade,amazon_ept_v10.amazon_ce_ept,7392,,,
Programmabilityamazon_ce,Programmability,amazon_ept_v10.amazon_ce_ept,7393,5,,
QtsTotalQFactoramazon_ce,QtsTotalQFactor,amazon_ept_v10.amazon_ce_ept,7394,,,
RadioBandsSupportedamazon_ce,RadioBandsSupported,amazon_ept_v10.amazon_ce_ept,7395,,,
RadioChannelsamazon_ce,RadioChannels,amazon_ept_v10.amazon_ce_ept,7396,,,
RAIDLevelamazon_ce,RAIDLevel,amazon_ept_v10.amazon_ce_ept,7397,5,,
RAMMemoryInstalledSizeamazon_ce,RAMMemoryInstalledSize,amazon_ept_v10.amazon_ce_ept,7398,,,amazon_ept_v10.MemorySizeUnitOfMeasure
RAMMemoryMaximumSizeamazon_ce,RAMMemoryMaximumSize,amazon_ept_v10.amazon_ce_ept,7399,,,amazon_ept_v10.MemorySizeUnitOfMeasure
RAMMemoryTechnologyamazon_ce,RAMMemoryTechnology,amazon_ept_v10.amazon_ce_ept,7400,,,
RangefinderTypeamazon_ce,RangefinderType,amazon_ept_v10.amazon_ce_ept,7401,,,
ReceiverDescriptionamazon_ce,ReceiverDescription,amazon_ept_v10.amazon_ce_ept,7402,,,
RecordingCapacityamazon_ce,RecordingCapacity,amazon_ept_v10.amazon_ce_ept,7403,,,amazon_ept_v10.MemorySizeUnitOfMeasure
RemoteControlAudioControlsamazon_ce,RemoteControlAudioControls,amazon_ept_v10.amazon_ce_ept,7404,5,,
RemoteControlDescriptionamazon_ce,RemoteControlDescription,amazon_ept_v10.amazon_ce_ept,7405,,,
RemoteControlTechnologyamazon_ce,RemoteControlTechnology,amazon_ept_v10.amazon_ce_ept,7406,,,
RemoteManagementProtocolamazon_ce,RemoteManagementProtocol,amazon_ept_v10.amazon_ce_ept,7407,5,,
RemovableMediaCapacityamazon_ce,RemovableMediaCapacity,amazon_ept_v10.amazon_ce_ept,7408,,,amazon_ept_v10.MemorySizeUnitOfMeasure
RemovableMemoryamazon_ce,RemovableMemory,amazon_ept_v10.amazon_ce_ept,7409,,,
RemovableStorageamazon_ce,RemovableStorage,amazon_ept_v10.amazon_ce_ept,7410,,,
RemovableStorageInterfaceamazon_ce,RemovableStorageInterface,amazon_ept_v10.amazon_ce_ept,7411,,,
RemovableStorageNativeCapacityamazon_ce,RemovableStorageNativeCapacity,amazon_ept_v10.amazon_ce_ept,7412,,,amazon_ept_v10.MemorySizeUnitOfMeasure
ResponseTimeamazon_ce,ResponseTime,amazon_ept_v10.amazon_ce_ept,7413,,,amazon_ept_v10.TimeUnitOfMeasure
RightConnectorGenderamazon_ce,RightConnectorGender,amazon_ept_v10.amazon_ce_ept,7414,,,
RightConnectorTypeamazon_ce,RightConnectorType,amazon_ept_v10.amazon_ce_ept,7415,5,,
RoutingProtocolamazon_ce,RoutingProtocol,amazon_ept_v10.amazon_ce_ept,7416,5,,
SatelliteServiceDescriptionamazon_ce,SatelliteServiceDescription,amazon_ept_v10.amazon_ce_ept,7417,5,,
SBASamazon_ce,SBAS,amazon_ept_v10.amazon_ce_ept,7418,5,,
ScanElementTypeamazon_ce,ScanElementType,amazon_ept_v10.amazon_ce_ept,7419,,,
ScannerInterfaceamazon_ce,ScannerInterface,amazon_ept_v10.amazon_ce_ept,7420,,,
ScannerTypeamazon_ce,ScannerType,amazon_ept_v10.amazon_ce_ept,7421,,,
SCSISignalingTypeamazon_ce,SCSISignalingType,amazon_ept_v10.amazon_ce_ept,7422,,,
SealedBoxVolumeamazon_ce,SealedBoxVolume,amazon_ept_v10.amazon_ce_ept,7423,,,amazon_ept_v10.VolumeUnitOfMeasure
SearchSpeedamazon_ce,SearchSpeed,amazon_ept_v10.amazon_ce_ept,7425,5,,
SignalToNoiseRatioamazon_ce,SignalToNoiseRatio,amazon_ept_v10.amazon_ce_ept,7426,,,
Sizeamazon_ce,Size,amazon_ept_v10.amazon_ce_ept,7427,,,
SpeakerAmplificationTypeamazon_ce,SpeakerAmplificationType,amazon_ept_v10.amazon_ce_ept,7428,,,
SpeakerConnectivityamazon_ce,SpeakerConnectivity,amazon_ept_v10.amazon_ce_ept,7429,,,
SpeakerDriverMaterialamazon_ce,SpeakerDriverMaterial,amazon_ept_v10.amazon_ce_ept,7430,,,
SpeakersCrossoverChannelQuantityamazon_ce,SpeakersCrossoverChannelQuantity,amazon_ept_v10.amazon_ce_ept,7431,5,,
SpeakersIncludedDescriptionamazon_ce,SpeakersIncludedDescription,amazon_ept_v10.amazon_ce_ept,7432,,,
SpeakersMaximumOutputPoweramazon_ce,SpeakersMaximumOutputPower,amazon_ept_v10.amazon_ce_ept,7433,,,
SpeakersNominalOutputPoweramazon_ce,SpeakersNominalOutputPower,amazon_ept_v10.amazon_ce_ept,7434,,,
SpeakersResponseBandwidthamazon_ce,SpeakersResponseBandwidth,amazon_ept_v10.amazon_ce_ept,7435,,,
SpeakerSystemClassamazon_ce,SpeakerSystemClass,amazon_ept_v10.amazon_ce_ept,7436,,,
SpeakerTypeamazon_ce,SpeakerType,amazon_ept_v10.amazon_ce_ept,7437,,,
SpecialFeaturesamazon_ce,SpecialFeatures,amazon_ept_v10.amazon_ce_ept,7438,5,,
SpecificationMetamazon_ce,SpecificationMet,amazon_ept_v10.amazon_ce_ept,7439,,,
SpecificUsesamazon_ce,SpecificUses,amazon_ept_v10.amazon_ce_ept,7440,,,
StandardInputSheetCapacityamazon_ce,StandardInputSheetCapacity,amazon_ept_v10.amazon_ce_ept,7441,,,
StorageControlleramazon_ce,StorageController,amazon_ept_v10.amazon_ce_ept,7442,,,
StorageControllerInterfaceamazon_ce,StorageControllerInterface,amazon_ept_v10.amazon_ce_ept,7443,,,
StorageInterfaceamazon_ce,StorageInterface,amazon_ept_v10.amazon_ce_ept,7444,,,
StyleNameamazon_ce,StyleName,amazon_ept_v10.amazon_ce_ept,7445,,,
SupportedAudioFormatamazon_ce,SupportedAudioFormat,amazon_ept_v10.amazon_ce_ept,7446,10,,
SupportedDevicesamazon_ce,SupportedDevices,amazon_ept_v10.amazon_ce_ept,7447,10,,
SupportedDevicesQuantityamazon_ce,SupportedDevicesQuantity,amazon_ept_v10.amazon_ce_ept,7448,,,
SupportedImageFormatamazon_ce,SupportedImageFormat,amazon_ept_v10.amazon_ce_ept,7449,10,,
SupportedImageTypeamazon_ce,SupportedImageType,amazon_ept_v10.amazon_ce_ept,7450,5,,
SupportedMediaSizeamazon_ce,SupportedMediaSize,amazon_ept_v10.amazon_ce_ept,7451,,,
SupportedMotherboardamazon_ce,SupportedMotherboard,amazon_ept_v10.amazon_ce_ept,7452,,,
SupportedStandardsamazon_ce,SupportedStandards,amazon_ept_v10.amazon_ce_ept,7453,10,,
SurgeSuppressionamazon_ce,SurgeSuppression,amazon_ept_v10.amazon_ce_ept,7454,,,
SurroundSoundChannelsamazon_ce,SurroundSoundChannels,amazon_ept_v10.amazon_ce_ept,7455,,,
SurroundSoundEffectsamazon_ce,SurroundSoundEffects,amazon_ept_v10.amazon_ce_ept,7456,5,,
SwitchingProtocolamazon_ce,SwitchingProtocol,amazon_ept_v10.amazon_ce_ept,7457,5,,
SystemBusSpeedamazon_ce,SystemBusSpeed,amazon_ept_v10.amazon_ce_ept,7458,,,
TalkRangeMaximumamazon_ce,TalkRangeMaximum,amazon_ept_v10.amazon_ce_ept,7459,,,amazon_ept_v10.LengthUnitOfMeasure
TapeLengthamazon_ce,TapeLength,amazon_ept_v10.amazon_ce_ept,7460,,,amazon_ept_v10.TimeUnitOfMeasure
TelevisionInterfaceamazon_ce,TelevisionInterface,amazon_ept_v10.amazon_ce_ept,7461,,,
TelevisionPCInterfaceTypeamazon_ce,TelevisionPCInterfaceType,amazon_ept_v10.amazon_ce_ept,7462,,,
TotalHarmonicDistortionamazon_ce,TotalHarmonicDistortion,amazon_ept_v10.amazon_ce_ept,7463,,,
TracklogPointsamazon_ce,TracklogPoints,amazon_ept_v10.amazon_ce_ept,7464,,,
Tracksamazon_ce,Tracks,amazon_ept_v10.amazon_ce_ept,7465,,,
TransportProtocolamazon_ce,TransportProtocol,amazon_ept_v10.amazon_ce_ept,7466,10,,
Tuneramazon_ce,Tuner,amazon_ept_v10.amazon_ce_ept,7467,,,
TunerTechnologyamazon_ce,TunerTechnology,amazon_ept_v10.amazon_ce_ept,7468,5,,
TVTunerSecondaryAudioProgramamazon_ce,TVTunerSecondaryAudioProgram,amazon_ept_v10.amazon_ce_ept,7469,,,
UPSTechnologyamazon_ce,UPSTechnology,amazon_ept_v10.amazon_ce_ept,7470,,,
VCRTypeamazon_ce,VCRType,amazon_ept_v10.amazon_ce_ept,7471,2,,
VerticalResolutionamazon_ce,VerticalResolution,amazon_ept_v10.amazon_ce_ept,7472,,,amazon_ept_v10.PixelUnitOfMeasure
VideoCaptureFormatamazon_ce,VideoCaptureFormat,amazon_ept_v10.amazon_ce_ept,7473,5,,
VideoCaptureResolutionamazon_ce,VideoCaptureResolution,amazon_ept_v10.amazon_ce_ept,7474,5,,
VideoHeadQuantityamazon_ce,VideoHeadQuantity,amazon_ept_v10.amazon_ce_ept,7475,,,
VideoInputamazon_ce,VideoInput,amazon_ept_v10.amazon_ce_ept,7476,5,,
VideoInputDigitalStandardamazon_ce,VideoInputDigitalStandard,amazon_ept_v10.amazon_ce_ept,7477,5,,
VideoInputFormatamazon_ce,VideoInputFormat,amazon_ept_v10.amazon_ce_ept,7478,10,,
VideoOutputamazon_ce,VideoOutput,amazon_ept_v10.amazon_ce_ept,7479,5,,
VideoOutputInterfaceamazon_ce,VideoOutputInterface,amazon_ept_v10.amazon_ce_ept,7480,5,,
VideoOutputModeamazon_ce,VideoOutputMode,amazon_ept_v10.amazon_ce_ept,7481,,,
VideoPlaybackFormatamazon_ce,VideoPlaybackFormat,amazon_ept_v10.amazon_ce_ept,7482,5,,
VideotapePlaybackSpeedamazon_ce,VideotapePlaybackSpeed,amazon_ept_v10.amazon_ce_ept,7483,5,,
VideotapeRecordingSpeedamazon_ce,VideotapeRecordingSpeed,amazon_ept_v10.amazon_ce_ept,7484,,,
VoiceCommunicationSupportamazon_ce,VoiceCommunicationSupport,amazon_ept_v10.amazon_ce_ept,7485,5,,
VoiceCoilDescriptionamazon_ce,VoiceCoilDescription,amazon_ept_v10.amazon_ce_ept,7486,,,
VoicemailCapabilityamazon_ce,VoicemailCapability,amazon_ept_v10.amazon_ce_ept,7487,,,
VoiceOperatedTransmissionamazon_ce,VoiceOperatedTransmission,amazon_ept_v10.amazon_ce_ept,7488,,,
VOIPProtocolsamazon_ce,VOIPProtocols,amazon_ept_v10.amazon_ce_ept,7489,5,,
VolumeAcousticSuspensionamazon_ce,VolumeAcousticSuspension,amazon_ept_v10.amazon_ce_ept,7490,,,amazon_ept_v10.VolumeUnitOfMeasure
WarrantyDescriptionamazon_ce,WarrantyDescription,amazon_ept_v10.amazon_ce_ept,7491,,,
WaterproofRatingamazon_ce,WaterproofRating,amazon_ept_v10.amazon_ce_ept,7492,,,
Waypointsamazon_ce,Waypoints,amazon_ept_v10.amazon_ce_ept,7493,,,
WaypointsPerRouteamazon_ce,WaypointsPerRoute,amazon_ept_v10.amazon_ce_ept,7494,,,
Weatherproofamazon_ce,Weatherproof,amazon_ept_v10.amazon_ce_ept,7495,,,
WriteSpeedamazon_ce,WriteSpeed,amazon_ept_v10.amazon_ce_ept,7496,,,
HardDriveSizeamazon_pc_ept,HardDriveSize,amazon_ept_v10.amazon_pc_ept,7497,8,,amazon_ept_v10.MemorySizeUnitOfMeasure
HardDriveInterfaceamazon_pc_ept,HardDriveInterface,amazon_ept_v10.amazon_pc_ept,7498,4,,
ComputerMemoryTypeamazon_pc_ept,ComputerMemoryType,amazon_ept_v10.amazon_pc_ept,7499,10,,
RAMSizeamazon_pc_ept,RAMSize,amazon_ept_v10.amazon_pc_ept,7500,,,amazon_ept_v10.MemorySizeUnitOfMeasure
ProcessorBrandamazon_pc_ept,ProcessorBrand,amazon_ept_v10.amazon_pc_ept,7501,,,
ProcessorSpeedamazon_pc_ept,ProcessorSpeed,amazon_ept_v10.amazon_pc_ept,7502,,,amazon_ept_v10.FrequencyUnitOfMeasure
ProcessorTypeamazon_pc_ept,ProcessorType,amazon_ept_v10.amazon_pc_ept,7503,,,
ProcessorCountamazon_pc_ept,ProcessorCount,amazon_ept_v10.amazon_pc_ept,7504,,,
OperatingSystemamazon_pc_ept,OperatingSystem,amazon_ept_v10.amazon_pc_ept,7505,2,,
HardwarePlatformamazon_pc_ept,HardwarePlatform,amazon_ept_v10.amazon_pc_ept,7506,,,
WirelessTypeamazon_pc_ept,WirelessType,amazon_ept_v10.amazon_pc_ept,7507,3,,
AdditionalDrivesamazon_pc_ept,AdditionalDrives,amazon_ept_v10.amazon_pc_ept,7508,10,,
SoftwareIncludedamazon_pc_ept,SoftwareIncluded,amazon_ept_v10.amazon_pc_ept,7509,,,
MemorySlotsAvailableamazon_pc_ept,MemorySlotsAvailable,amazon_ept_v10.amazon_pc_ept,7510,,,
ScreenResolutionamazon_pc_ept,ScreenResolution,amazon_ept_v10.amazon_pc_ept,7511,,,
ScreenSizeamazon_pc_ept,ScreenSize,amazon_ept_v10.amazon_pc_ept,7512,,,amazon_ept_v10.LengthUnitOfMeasure
U-RackSizeamazon_pc_ept,U-RackSize,amazon_ept_v10.amazon_pc_ept,7513,,,
GraphicsCardDescriptionamazon_pc_ept,GraphicsCardDescription,amazon_ept_v10.amazon_pc_ept,7514,,,
GraphicsCardRamSizeamazon_pc_ept,GraphicsCardRamSize,amazon_ept_v10.amazon_pc_ept,7515,,,amazon_ept_v10.MemorySizeUnitOfMeasure
GraphicsCardInterfaceamazon_pc_ept,GraphicsCardInterface,amazon_ept_v10.amazon_pc_ept,7516,,,
AdditionalFeaturesamazon_pc_ept,AdditionalFeatures,amazon_ept_v10.amazon_pc_ept,7517,,,
ComputerMemoryTypeamazon_pda_ept,ComputerMemoryType,amazon_ept_v10.amazon_pda_ept,7518,10,,
RAMSizeamazon_pda_ept,RAMSize,amazon_ept_v10.amazon_pda_ept,7519,,,amazon_ept_v10.MemorySizeUnitOfMeasure
ScreenResolutionamazon_pda_ept,ScreenResolution,amazon_ept_v10.amazon_pda_ept,7520,,,
ColorScreenamazon_pda_ept,ColorScreen,amazon_ept_v10.amazon_pda_ept,7521,,,
OperatingSystemamazon_pda_ept,OperatingSystem,amazon_ept_v10.amazon_pda_ept,7522,5,,
WirelessTypeamazon_pda_ept,WirelessType,amazon_ept_v10.amazon_pda_ept,7523,3,,
HardDriveSizeamazon_pda_ept,HardDriveSize,amazon_ept_v10.amazon_pda_ept,7524,,,amazon_ept_v10.MemorySizeUnitOfMeasure
SoftwareIncludedamazon_pda_ept,SoftwareIncluded,amazon_ept_v10.amazon_pda_ept,7525,,,
MemorySlotsAvailableamazon_pda_ept,MemorySlotsAvailable,amazon_ept_v10.amazon_pda_ept,7526,,,
ProcessorSpeedamazon_pda_ept,ProcessorSpeed,amazon_ept_v10.amazon_pda_ept,7527,,,amazon_ept_v10.FrequencyUnitOfMeasure
ProcessorTypeamazon_pda_ept,ProcessorType,amazon_ept_v10.amazon_pda_ept,7528,,,
ROMSizeamazon_pda_ept,ROMSize,amazon_ept_v10.amazon_pda_ept,7529,,,amazon_ept_v10.MemorySizeUnitOfMeasure
ScreenSizeamazon_pda_ept,ScreenSize,amazon_ept_v10.amazon_pda_ept,7530,,,amazon_ept_v10.LengthUnitOfMeasure
AdditionalFeaturesamazon_pda_ept,AdditionalFeatures,amazon_ept_v10.amazon_pda_ept,7531,,,
PDABaseModelamazon_pda_ept,PDABaseModel,amazon_ept_v10.amazon_pda_ept,7532,5,,
Parentageamazon_ele_ept,Parentage,amazon_ept_v10.amazon_consu_ele_ept,7533,,,
VariationThemeamazon_ele_ept,VariationTheme,amazon_ept_v10.amazon_consu_ele_ept,7534,,,
Coloramazon_ele_ept,Color,amazon_ept_v10.amazon_consu_ele_ept,7535,,,
ColorMapamazon_ele_ept,ColorMap,amazon_ept_v10.amazon_consu_ele_ept,7536,,,
Voltageamazon_ele_ept,Voltage,amazon_ept_v10.amazon_consu_ele_ept,7537,,,amazon_ept_v10.VoltageUnitOfMeasure
Wattageamazon_ele_ept,Wattage,amazon_ept_v10.amazon_consu_ele_ept,7538,,,amazon_ept_v10.WattageUnitOfMeasure
PowerSourceamazon_ele_ept,PowerSource,amazon_ept_v10.amazon_consu_ele_ept,7539,,,
AdditionalFeaturesamazon_ele_ept,AdditionalFeatures,amazon_ept_v10.amazon_consu_ele_ept,7540,,,
VehicleSpeakerSizeamazon_ele_ept,VehicleSpeakerSize,amazon_ept_v10.amazon_consu_ele_ept,7541,,,
SpeakerDiameteramazon_ele_ept,SpeakerDiameter,amazon_ept_v10.amazon_consu_ele_ept,7542,,,amazon_ept_v10.LengthUnitOfMeasure
TelephoneTypeamazon_ele_ept,TelephoneType,amazon_ept_v10.amazon_consu_ele_ept,7543,4,,
PDABaseModelamazon_ele_ept,PDABaseModel,amazon_ept_v10.amazon_consu_ele_ept,7544,5,,
DigitalMediaFormatamazon_ele_ept,DigitalMediaFormat,amazon_ept_v10.amazon_consu_ele_ept,7545,,,
HomeAutomationCommunicationDeviceamazon_ele_ept,HomeAutomationCommunicationDevice,amazon_ept_v10.amazon_consu_ele_ept,7546,,,
DigitalAudioCapacityamazon_ele_ept,DigitalAudioCapacity,amazon_ept_v10.amazon_consu_ele_ept,7547,,,
HolderCapacityamazon_ele_ept,HolderCapacity,amazon_ept_v10.amazon_consu_ele_ept,7548,,,
MemorySlotsAvailableamazon_ele_ept,MemorySlotsAvailable,amazon_ept_v10.amazon_consu_ele_ept,7549,,,
RAMSizeamazon_ele_ept,RAMSize,amazon_ept_v10.amazon_consu_ele_ept,7550,,,amazon_ept_v10.MemorySizeUnitOfMeasure
ScreenResolutionamazon_ele_ept,ScreenResolution,amazon_ept_v10.amazon_consu_ele_ept,7551,,,
ColorScreenamazon_ele_ept,ColorScreen,amazon_ept_v10.amazon_consu_ele_ept,7552,,,
ScreenSizeamazon_ele_ept,ScreenSize,amazon_ept_v10.amazon_consu_ele_ept,7553,,,amazon_ept_v10.LengthUnitOfMeasure
WirelessTypeamazon_ele_ept,WirelessType,amazon_ept_v10.amazon_consu_ele_ept,7554,3,,
HardDriveSizeamazon_ele_ept,HardDriveSize,amazon_ept_v10.amazon_consu_ele_ept,7555,8,,amazon_ept_v10.MemorySizeUnitOfMeasure
HardDriveInterfaceamazon_ele_ept,HardDriveInterface,amazon_ept_v10.amazon_consu_ele_ept,7556,4,,
OperatingSystemamazon_ele_ept,OperatingSystem,amazon_ept_v10.amazon_consu_ele_ept,7557,5,,
HardwarePlatformamazon_ele_ept,HardwarePlatform,amazon_ept_v10.amazon_consu_ele_ept,7558,,,
ComputerMemoryTypeamazon_ele_ept,ComputerMemoryType,amazon_ept_v10.amazon_consu_ele_ept,7559,10,,
ItemPackageQuantityamazon_ele_ept,ItemPackageQuantity,amazon_ept_v10.amazon_consu_ele_ept,7560,,,
PurchasingFeeRefSKUamazon_ele_ept,PurchasingFeeRefSKU,amazon_ept_v10.amazon_consu_ele_ept,7561,,,
MediaFormat7562,MediaFormat,amazon_ept_v10.amazon_software_ept,7562,3,,
OperatingSystem7563,OperatingSystem,amazon_ept_v10.amazon_software_ept,7563,7,,
Bundles7564,Bundles,amazon_ept_v10.amazon_software_ept,7564,,,
ChildrensSoftwareGenre7565,ChildrensSoftwareGenre,amazon_ept_v10.amazon_software_ept,7565,5,,
ESRBRating7566,ESRBRating,amazon_ept_v10.amazon_software_ept,7566,,,
BBFCRating7567,BBFCRating,amazon_ept_v10.amazon_software_ept,7567,,,
PEGIRating7568,PEGIRating,amazon_ept_v10.amazon_software_ept,7568,,,
USKRating7569,USKRating,amazon_ept_v10.amazon_software_ept,7569,,,
ESRBDescriptors7570,ESRBDescriptors,amazon_ept_v10.amazon_software_ept,7570,5,,
PEGIDetails7571,PEGIDetails,amazon_ept_v10.amazon_software_ept,7571,,,
MFGSuggestedAgeMin7572,MFGSuggestedAgeMin,amazon_ept_v10.amazon_software_ept,7572,,,
MFGSuggestedAgeMax7573,MFGSuggestedAgeMax,amazon_ept_v10.amazon_software_ept,7573,,,
HardwarePlatform7574,HardwarePlatform,amazon_ept_v10.amazon_software_ept,7574,4,,
SystemRequirements7575,SystemRequirements,amazon_ept_v10.amazon_software_ept,7575,4,,
ApplicationVersion7576,ApplicationVersion,amazon_ept_v10.amazon_software_ept,7576,,,
NumberOfLicenses7577,NumberOfLicenses,amazon_ept_v10.amazon_software_ept,7577,,,
ApplicationVersion7578,ApplicationVersion,amazon_ept_v10.amazon_hand_held_software_downloads,7578,,,
DownloadableFileFormat7579,DownloadableFileFormat,amazon_ept_v10.amazon_hand_held_software_downloads,7579,,,
FileSize7580,FileSize,amazon_ept_v10.amazon_hand_held_software_downloads,7580,,,amazon_ept_v10.MemorySizeUnitOfMeasure
OperatingSystem7581,OperatingSystem,amazon_ept_v10.amazon_hand_held_software_downloads,7581,7,,
SystemRequirements7582,SystemRequirements,amazon_ept_v10.amazon_hand_held_software_downloads,7582,,,
NumberOfLicenses7583,NumberOfLicenses,amazon_ept_v10.amazon_hand_held_software_downloads,7583,,,
SoftwareVideoGamesGenre7584,SoftwareVideoGamesGenre,amazon_ept_v10.amazon_software_video_games,7584,5,,
ESRBRating7585,ESRBRating,amazon_ept_v10.amazon_software_video_games,7585,,,
BBFCRating7586,BBFCRating,amazon_ept_v10.amazon_software_video_games,7586,,,
PEGIRating7587,PEGIRating,amazon_ept_v10.amazon_software_video_games,7587,,,
USKRating7588,USKRating,amazon_ept_v10.amazon_software_video_games,7588,,,
MediaFormat7589,MediaFormat,amazon_ept_v10.amazon_software_video_games,7589,3,,
OperatingSystem7590,OperatingSystem,amazon_ept_v10.amazon_software_video_games,7590,7,,
Bundles7591,Bundles,amazon_ept_v10.amazon_software_video_games,7591,,,
ESRBDescriptors7592,ESRBDescriptors,amazon_ept_v10.amazon_software_video_games,7592,5,,
PEGIDetails7593,PEGIDetails,amazon_ept_v10.amazon_software_video_games,7593,,,
MFGSuggestedAgeMin7594,MFGSuggestedAgeMin,amazon_ept_v10.amazon_software_video_games,7594,,,
MFGSuggestedAgeMax7595,MFGSuggestedAgeMax,amazon_ept_v10.amazon_software_video_games,7595,,,
MaxNumberOfPlayers7596,MaxNumberOfPlayers,amazon_ept_v10.amazon_software_video_games,7596,,,
HardwarePlatform7597,HardwarePlatform,amazon_ept_v10.amazon_software_video_games,7597,4,,
SystemRequirements7598,SystemRequirements,amazon_ept_v10.amazon_software_video_games,7598,4,,
OnlinePlay7597,OnlinePlay,amazon_ept_v10.amazon_software_video_games,7597,,,
ConsoleVideoGamesGenre7598,ConsoleVideoGamesGenre,amazon_ept_v10.amazon_video_games,7598,5,,
ESRBRating7599,ESRBRating,amazon_ept_v10.amazon_video_games,7599,,,
BBFCRating7600,BBFCRating,amazon_ept_v10.amazon_video_games,7600,,,
PEGIRating7601,PEGIRating,amazon_ept_v10.amazon_video_games,7601,,,
USKRating7602,USKRating,amazon_ept_v10.amazon_video_games,7602,,,
HardwarePlatform7603,HardwarePlatform,amazon_ept_v10.amazon_video_games,7603,,,
Bundles7604,Bundles,amazon_ept_v10.amazon_video_games,7604,,,
ESRBDescriptors7605,ESRBDescriptors,amazon_ept_v10.amazon_video_games,7605,5,,
PEGIDetails7606,PEGIDetails,amazon_ept_v10.amazon_video_games,7606,,,
MaxNumberOfPlayers7607,MaxNumberOfPlayers,amazon_ept_v10.amazon_video_games,7607,,,
HardwarePlatform7608,HardwarePlatform,amazon_ept_v10.amazon_video_games_accessories,7608,5,,
Bundles7609,Bundles,amazon_ept_v10.amazon_video_games_accessories,7609,,,
Color7610,Color,amazon_ept_v10.amazon_video_games_accessories,7610,,,
AdditionalFeatures7611,AdditionalFeatures,amazon_ept_v10.amazon_video_games_accessories,7611,,,
ItemPackageQuantity7612,ItemPackageQuantity,amazon_ept_v10.amazon_video_games_accessories,7612,,,
HardwarePlatform7613,HardwarePlatform,amazon_ept_v10.amazon_video_games_hardware,7613,,,
Bundles7614,Bundles,amazon_ept_v10.amazon_video_games_hardware,7614,,,
Color7615,Color,amazon_ept_v10.amazon_video_games_hardware,7615,,,
ColorMap7616,ColorMap,amazon_ept_v10.amazon_video_games_hardware,7616,,,
AdditionalFeatures7617,AdditionalFeatures,amazon_ept_v10.amazon_video_games_hardware,7617,,,
ItemPackageQuantity7618,ItemPackageQuantity,amazon_ept_v10.amazon_video_games_hardware,7618,,,
